user_id,num_trips,num_flights,num_hotels,cancellation_rate,avg_trip_duration_days,multi_booking_rate,total_flight_spend,total_hotel_spend,total_spend,avg_spend_per_trip,hotel_vs_flight_ratio,num_sessions,avg_session_duration,avg_clicks_per_session,click_to_booking_ratio,avg_lead_time_days,lead_time_variability,last_trip_recency_days,age,age_bucket_under_25,age_bucket_25_40,age_bucket_40_60,age_bucket_60_plus,married,has_children,family_travel_intensity,flight_discount_usage_rate,hotel_discount_usage_rate,avg_discount_amount
252835,5,5,4,0.0,2.25,0.8,0.3,1171.0,1171.3,234.26,0.9997438743268167,8,1.8041666666666667,14.625,23.399999995319998,7.4,1.1401754250991378,372.0,39.68514715947981,0,1,0,0,False,True,5,0.125,0.125,0.04375
258451,1,1,2,0.125,0.0,1.0,0.15,0.0,0.15,0.15,0.0,8,3.6645833333333333,20.875,166.99999983299998,0.0,0.0,391.0,24.79671457905544,1,0,0,0,False,False,0,0.25,0.125,0.01875
264470,2,2,2,0.0,4.5,1.0,0.05,2127.0,2127.05,1063.525,0.9999764932648503,8,1.85,14.75,58.9999999705,8.0,1.4142135623730951,476.0,46.893908281998634,0,0,1,0,False,True,2,0.125,0.125,0.018750000000000003
276512,1,1,1,0.0,1.0,1.0,0.25,100.0,100.25,100.25,0.9975062344040149,8,1.5229166666666667,12.25,97.999999902,10.0,0.0,540.0,43.08555783709788,0,0,1,0,True,True,1,0.25,0.25,0.0625
281952,2,2,2,0.0,1.0,1.0,0.0,263.0,263.0,131.5,0.9999999999961977,8,2.439583333333333,19.75,78.99999996049999,7.0,4.242640687119285,374.0,38.677618069815196,0,1,0,0,False,False,0,0.0,0.125,0.01875
283325,2,1,2,0.0,4.0,0.5,0.15000000000000002,2108.0,2108.15,1054.075,0.9999288475672984,8,1.7604166666666665,14.25,56.999999971499996,5.0,0.0,388.0,52.369609856262834,0,0,1,0,True,False,0,0.25,0.125,0.03125
290123,7,7,6,0.0,2.0,0.8571428571428571,0.0,3361.0,3361.0,480.14285714285717,0.9999999999997025,9,2.598148148148148,21.11111111111111,27.14285713897959,6.142857142857143,1.3451854182690988,375.0,42.47227926078029,0,0,1,0,True,False,0,0.0,0.0,0.0
297546,5,4,5,0.0,3.25,0.8,0.0,2060.0,2060.0,412.0,0.9999999999995146,8,3.2145833333333336,25.875,41.39999999172,5.0,1.4142135623730951,376.0,52.8104038329911,0,0,1,0,True,False,0,0.0,0.125,0.00625
298253,1,1,0,0.0,0.0,0.0,0.45,0.0,0.45,0.45,0.0,8,1.5291666666666666,12.25,97.999999902,6.0,0.0,9999.0,48.15605749486653,0,0,1,0,True,True,1,0.25,0.125,0.07500000000000001
299476,1,1,1,0.0,1.0,1.0,0.39999999999999997,71.0,71.4,71.4,0.9943977590897142,9,2.5685185185185184,20.77777777777778,186.999999813,7.0,0.0,551.0,40.3586584531143,0,0,1,0,True,False,0,0.2222222222222222,0.2222222222222222,0.07222222222222222
306165,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1.375,11.125,89000000000.0,0.0,0.0,9999.0,22.458590006844627,1,0,0,0,False,False,0,0.0,0.0,0.0
306819,2,3,3,0.125,0.3333333333333333,1.0,0.05,370.0,370.05,185.025,0.9998648831212003,8,17.697916666666668,41.125,164.49999991775,7.333333333333333,2.886751345948129,473.0,61.48665297741273,0,0,0,1,True,True,2,0.25,0.25,0.0125
312488,1,1,1,0.0,-1.0,1.0,0.25,-299.0,-298.75,-298.75,1.0008368200870321,8,1.1833333333333333,9.5,75.999999924,6.0,0.0,379.0,32.251882272416154,0,1,0,0,True,False,0,0.125,0.125,0.05625
313724,5,5,6,0.125,1.4,0.8,0.0,1525.0,1525.0,305.0,0.9999999999993443,8,18.506249999999998,43.875,70.19999998596,5.0,1.4142135623730951,389.0,53.374401095140314,0,0,1,0,False,False,0,0.125,0.125,0.0
316527,4,4,4,0.0,2.5,1.0,0.15,4796.0,4796.15,1199.0375,0.9999687249145669,8,2.1666666666666665,17.375,34.7499999913125,7.25,2.5,458.0,43.19780971937029,0,0,1,0,True,True,4,0.125,0.125,0.025
317688,4,4,4,0.0,1.25,1.0,0.4999999999999999,1076.0,1076.5,269.125,0.9995355318151421,8,2.066666666666667,16.625,33.2499999916875,8.0,0.816496580927726,375.0,42.36002737850787,0,0,1,0,False,True,4,0.25,0.125,0.06874999999999999
322867,1,1,1,0.0,7.0,1.0,0.25,1323.0,1323.25,1323.25,0.9998110712253921,8,1.2833333333333332,10.25,81.999999918,6.0,0.0,543.0,47.80561259411362,0,0,1,0,False,False,0,0.25,0.25,0.05625
324191,2,2,2,0.0,4.0,1.0,0.2,1524.0,1524.2,762.1,0.9998687836235403,8,1.3354166666666667,10.75,42.9999999785,9.5,0.7071067811865476,481.0,41.33607118412046,0,0,1,0,False,False,0,0.25,0.125,0.04375
328590,3,4,3,0.125,4.5,1.0,0.1,2945.0,2945.1,981.6999999999999,0.9999660452952362,8,18.091666666666665,47.875,127.6666666241111,5.75,2.9860788111948193,424.0,57.18001368925393,0,0,1,0,False,False,0,0.25,0.375,0.05
330764,3,2,3,0.125,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,8,17.68541666666667,46.875,124.99999995833333,5.5,7.7781745930520225,467.0,40.63791923340178,0,0,1,0,False,False,0,0.125,0.25,0.00625
330893,3,3,3,0.0,1.6666666666666667,1.0,0.0,638.0,638.0,212.66666666666666,0.9999999999984326,8,2.0666666666666664,16.625,44.33333331855555,5.333333333333333,1.1547005383792517,389.0,44.780287474332646,0,0,1,0,True,True,3,0.0,0.125,0.00625
331039,1,2,2,0.125,8.0,1.0,0.1,6688.0,6688.1,6688.1,0.9999850480703039,8,10.167420216666667,24.75,197.999999802,243.5,12.020815280171307,219.0,46.15468856947297,0,0,1,0,True,True,1,0.25,0.375,0.03125
334787,3,3,3,0.0,1.6666666666666667,1.0,0.1,745.0,745.1,248.36666666666667,0.999865789825527,8,1.8479166666666667,14.875,39.666666653444445,5.0,1.0,482.0,54.42026009582478,0,0,1,0,False,False,0,0.25,0.0,0.0125
337227,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1.2833333333333334,10.375,83000000000.0,0.0,0.0,9999.0,36.257357973990416,0,1,0,0,True,False,0,0.0,0.125,0.00625
338086,2,2,2,0.0,0.5,1.0,0.3,102.0,102.3,51.15,0.9970674486706054,8,2.1416666666666666,17.125,68.49999996574999,7.0,4.242640687119285,441.0,41.790554414784395,0,0,1,0,False,True,2,0.125,0.125,0.0625
340166,1,0,1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,8,1.3604166666666666,11.0,87.99999991199999,0.0,0.0,486.0,52.36413415468857,0,0,1,0,True,True,1,0.125,0.125,0.025
343928,2,2,1,0.0,3.0,0.5,0.5999999999999999,348.0,348.6,174.3,0.9982788296012671,8,1.8791666666666667,15.25,60.999999969499996,170.5,234.05234457274722,520.0,66.6694045174538,0,0,0,1,True,False,0,0.25,0.125,0.0875
347778,5,5,4,0.0,2.25,0.8,0.30000000000000004,4474.0,4474.3,894.86,0.9999329504054264,9,2.2222222222222223,18.0,32.39999999352,5.6,2.073644135332772,396.0,51.1895961670089,0,0,1,0,False,False,0,0.2222222222222222,0.0,0.03333333333333334
348817,4,3,4,0.0,2.3333333333333335,0.75,0.05,2172.0,2172.05,543.0125,0.9999769802716327,8,1.9333333333333333,15.625,31.2499999921875,5.333333333333333,1.1547005383792517,427.0,30.140999315537304,0,1,0,0,False,False,0,0.125,0.0,0.00625
348863,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1.24375,10.125,81000000000.0,0.0,0.0,9999.0,68.70362765229295,0,0,0,1,True,False,0,0.0,0.125,0.0125
349132,3,2,3,0.0,3.5,0.6666666666666666,0.0,1771.0,1771.0,590.3333333333334,0.9999999999994353,9,1.838888888888889,14.777777777777779,44.33333331855555,6.5,2.1213203435596424,484.0,50.280629705681044,0,0,1,0,False,False,0,0.0,0.1111111111111111,0.011111111111111112
350648,1,2,2,0.125,3.0,1.0,0.35,1110.0,1110.35,1110.35,0.9996847840761925,8,13.453116037499997,36.875,294.999999705,3.5,4.949747468305833,403.0,19.572895277207394,1,0,0,0,False,False,0,0.375,0.25,0.056249999999999994
353271,1,1,1,0.0,0.0,1.0,0.15,0.0,0.15,0.15,0.0,8,1.3145833333333332,10.5,83.999999916,5.0,0.0,495.0,28.060232717316907,0,1,0,0,False,True,1,0.125,0.125,0.0375
353694,2,2,2,0.0,4.0,1.0,0.25,1420.0,1420.25,710.125,0.999823974651646,8,1.5416666666666667,12.5,49.999999975,7.5,3.5355339059327378,379.0,41.27857631759069,0,0,1,0,False,True,2,0.375,0.0,0.03125
354050,5,5,5,0.0,1.8,1.0,0.05,1857.0,1857.05,371.40999999999997,0.9999730755763173,8,2.6520833333333336,21.5,34.39999999312,7.6,2.073644135332772,378.0,51.3347022587269,0,0,1,0,False,False,0,0.125,0.125,0.0125
354260,2,2,1,0.0,2.0,0.5,0.3,520.0,520.3,260.15,0.9994234095694804,8,1.7979166666666666,14.5,57.999999971,10.5,3.5355339059327378,542.0,51.00068446269678,0,0,1,0,False,False,0,0.25,0.0,0.0375
354311,2,2,1,0.0,3.0,0.5,0.1,291.0,291.1,145.55,0.9996564754345597,8,1.5333333333333332,12.25,48.999999975499996,7.0,1.4142135623730951,495.0,47.21149897330596,0,0,1,0,True,False,0,0.125,0.0,0.0125
354950,1,1,1,0.0,6.0,1.0,0.0,762.0,762.0,762.0,0.9999999999986877,8,1.56875,12.5,99.99999989999999,4.0,0.0,536.0,54.940451745379875,0,0,1,0,True,False,0,0.0,0.125,0.0125
356046,2,2,2,0.0,2.0,1.0,0.15,705.0,705.15,352.575,0.9997872793008583,8,1.5666666666666667,12.625,50.49999997475,8.0,1.4142135623730951,503.0,35.945242984257355,0,1,0,0,False,False,0,0.125,0.125,0.025
357737,5,5,6,0.125,2.6,0.8,0.0,2676.0,2676.0,535.2,0.9999999999996263,8,18.352083333333333,52.375,83.79999998324,6.2,0.8366600265340756,383.0,42.98151950718686,0,0,1,0,True,True,5,0.125,0.5,0.03125
359072,3,4,4,0.125,1.75,1.0,0.4,771.0,771.4,257.1333333333333,0.9994814622750849,8,16.39539336875,39.75,105.99999996466667,8.0,0.816496580927726,447.0,52.799452429842574,0,0,1,0,True,True,3,0.375,0.125,0.05
359080,4,4,2,0.0,2.0,0.5,0.1,1383.0,1383.1,345.775,0.9999276986472418,8,1.9833333333333334,15.75,31.499999992124998,76.25,135.85868884003457,453.0,43.38672142368241,0,0,1,0,True,False,0,0.125,0.125,0.037500000000000006
359653,2,2,2,0.0,1.5,1.0,0.25,704.0,704.25,352.125,0.9996450124231457,8,1.9666666666666668,15.875,63.499999968249995,6.5,2.1213203435596424,529.0,56.75290896646133,0,0,1,0,False,False,0,0.125,0.25,0.05
361459,1,1,1,0.0,1.0,1.0,0.0,165.0,165.0,165.0,0.9999999999939394,8,0.9333333333333333,7.375,58.999999941,6.0,0.0,552.0,43.030800821355236,0,0,1,0,True,True,1,0.0,0.25,0.03125
361759,4,4,3,0.0,0.3333333333333333,0.75,0.44999999999999996,38.0,38.45,9.6125,0.9882964889209807,9,1.898148148148148,15.444444444444445,34.7499999913125,7.75,1.5000000000000002,456.0,54.12183436002738,0,0,1,0,True,False,0,0.3333333333333333,0.2222222222222222,0.06666666666666668
363535,3,4,4,0.125,2.5,1.0,0.55,1747.0,1747.55,582.5166666666667,0.9996852736682786,8,14.193225979166668,31.0,82.66666663911111,5.5,4.509249752822894,403.0,32.369609856262834,0,1,0,0,False,False,0,0.5,0.125,0.06875
365825,2,2,3,0.125,10.0,1.0,0.1,950.0,950.1,475.05,0.999894747920219,8,17.379166666666666,44.375,177.49999991125,6.0,0.0,395.0,46.38466803559206,0,0,1,0,False,False,0,0.25,0.125,0.0125
371201,1,1,0,0.0,0.0,0.0,0.3999999999999999,0.0,0.3999999999999999,0.3999999999999999,0.0,8,1.61875,13.125,104.99999989499999,8.0,0.0,9999.0,29.697467488021903,0,1,0,0,False,True,1,0.125,0.125,0.05624999999999999
372970,1,1,1,0.0,1.0,1.0,0.25,276.0,276.25,276.25,0.9990950226208178,7,1.1761904761904762,9.285714285714286,64.99999993499999,6.0,0.0,425.0,35.49075975359343,0,1,0,0,False,False,0,0.2857142857142857,0.2857142857142857,0.07857142857142856
373489,1,1,1,0.0,12.0,1.0,0.65,1224.0,1224.65,1224.65,0.9994692361074596,9,1.6074074074074074,13.11111111111111,117.999999882,223.0,0.0,158.0,38.80355920602327,0,1,0,0,True,True,1,0.3333333333333333,0.4444444444444444,0.12777777777777777
374331,2,2,2,0.125,0.0,0.5,0.44999999999999996,0.0,0.44999999999999996,0.22499999999999998,0.0,8,17.1875,42.25,168.99999991549998,4.5,2.1213203435596424,543.0,43.82203969883641,0,0,1,0,False,False,0,0.5,0.25,0.08125
374340,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,1.074074074074074,8.666666666666666,77.999999922,336.0,0.0,9999.0,36.25462012320329,0,1,0,0,True,False,0,0.0,0.1111111111111111,0.005555555555555556
374341,3,0,3,0.0,0.0,0.0,0.1,0.0,0.1,0.03333333333333333,0.0,8,1.6354166666666667,13.125,34.999999988333336,0.0,0.0,412.0,27.20328542094456,0,1,0,0,False,False,0,0.125,0.0,0.0125
375160,0,0,0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,8,0.6333333333333333,5.125,41000000000.0,0.0,0.0,9999.0,21.845311430527037,1,0,0,0,False,False,0,0.125,0.125,0.018750000000000003
375729,3,3,3,0.0,2.0,1.0,0.35000000000000003,1667.0,1667.35,555.7833333333333,0.9997900860641139,8,2.185416666666667,17.75,47.33333331755556,6.0,1.0,374.0,54.46132785763176,0,0,1,0,False,False,0,0.375,0.25,0.0625
375751,3,3,2,0.0,2.5,0.6666666666666666,0.0,753.0,753.0,251.0,0.999999999998672,8,2.9458333333333333,24.0,63.999999978666665,8.0,1.0,506.0,51.630390143737166,0,0,1,0,True,False,0,0.0,0.125,0.00625
376159,2,1,2,0.0,1.0,0.5,0.0,156.0,156.0,78.0,0.9999999999935898,8,1.5916666666666668,12.75,50.9999999745,9.0,0.0,430.0,43.67419575633128,0,0,1,0,False,False,0,0.0,0.0,0.0
377069,1,2,1,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,15.943750000000001,32.5,259.99999973999996,192.5,4.949747468305833,9999.0,69.56057494866529,0,0,0,1,True,False,0,0.125,0.25,0.00625
377411,2,2,2,0.0,2.5,1.0,0.35000000000000003,1026.0,1026.35,513.175,0.9996589857251429,8,1.84375,14.75,58.9999999705,5.5,2.1213203435596424,489.0,39.34565366187543,0,1,0,0,True,False,0,0.375,0.125,0.0625
378565,5,2,5,0.0,3.5,0.4,0.30000000000000004,553.0,553.3,110.66,0.9994577986607638,8,2.11875,17.0,27.19999999456,4.5,3.5355339059327378,390.0,42.001368925393564,0,0,1,0,True,True,5,0.5,0.0,0.037500000000000006
379543,3,3,3,0.0,2.0,1.0,0.1,1535.0,1535.1,511.7,0.9999348576633446,8,1.59375,13.0,34.66666665511111,6.0,1.7320508075688772,409.0,57.724845995893226,0,0,1,0,True,False,0,0.125,0.125,0.03125
380434,3,3,3,0.0,1.6666666666666667,1.0,0.25,974.0,974.25,324.75,0.999743392352066,8,1.7395833333333335,14.25,37.99999998733333,9.333333333333334,0.5773502691896258,399.0,51.238877481177276,0,0,1,0,True,True,3,0.25,0.125,0.0375
380436,1,1,1,0.0,4.0,1.0,0.0,660.0,660.0,660.0,0.9999999999984849,8,1.65625,13.375,106.999999893,9.0,0.0,543.0,45.89733059548254,0,0,1,0,False,False,0,0.0,0.25,0.04375
380757,3,3,3,0.0,4.666666666666667,1.0,0.05,1323.0,1323.05,441.01666666666665,0.9999622085325575,8,1.9020833333333333,15.25,40.66666665311111,7.666666666666667,2.3094010767585034,382.0,47.77275838466804,0,0,1,0,False,True,3,0.125,0.25,0.018750000000000003
380874,3,3,3,0.0,1.3333333333333333,1.0,0.0,526.0,526.0,175.33333333333334,0.9999999999980989,8,1.8166666666666667,14.625,38.999999987,7.333333333333333,4.932882862316247,432.0,55.60848733744011,0,0,1,0,True,False,0,0.0,0.375,0.06875
380949,5,6,5,0.125,1.8,0.8,0.0,2126.0,2126.0,425.2,0.9999999999995296,8,18.597916666666666,54.0,86.39999998272,5.5,3.7282703764614498,371.0,47.64681724845996,0,0,1,0,False,False,0,0.125,0.25,0.01875
381259,1,1,1,0.0,1.0,1.0,0.0,68.0,68.0,68.0,0.9999999999852941,8,1.5166666666666666,12.125,96.99999990299999,5.0,0.0,558.0,22.8145106091718,1,0,0,0,False,True,1,0.0,0.125,0.0125
381465,4,3,5,0.125,2.0,0.5,0.15000000000000002,570.0,570.15,142.5375,0.9997369113373679,8,6.978003,30.625,61.2499999846875,6.666666666666667,0.5773502691896258,389.0,35.19233401779603,0,1,0,0,False,False,0,0.375,0.125,0.018750000000000003
382181,3,3,2,0.0,2.0,0.6666666666666666,0.35,672.0,672.35,224.11666666666667,0.9994794377913296,8,1.6354166666666667,13.25,35.33333332155556,5.333333333333333,0.5773502691896257,411.0,37.75496235455168,0,1,0,0,True,False,0,0.25,0.0,0.04375
